"Hrafn","Y","Hrafn. Hrafn Sveinbjarnarson á Hrafnseyri (d. 1213).",,232,692,"",
"Hrafnar","Y",,,3,3,"",
"Hrafnbergur","Y",,,0,0,"",
"Hrafnkell","Y","Hrafn og ketill: hjálmur.",,177,18,"",
"Hrannar","Y","Af hrönn: alda, og -ar: hermaður. sjómaður, sæfari.",,152,105,"",
"Hrappur","Y",,,3,1,"",
"Hraunar","Y",,,1,1,"",
"Hreggviður","Y","Hregg: stormur, og viður: tré, fornsagnanafn, sem á síðari tímum birtist sem föðurnafn Jóns Hreggviðsson (f. 1650).",,38,1,"",
"Hreiðar","Y","Frægur, röskur hermaður.",,133,44,"",
"Hreiðmar","Y","Frægur, maður.",,0,0,"",
"Hreimur","Y",,,7,2,"",
"Hreinn","Y","Hreindýr.",,217,74,"",
"Hrímnir","Y",,,0,2,"",
"Hringur","Y","Hringur, baugur.",,25,6,"",
"Hróaldur","Y",,,0,0,"",
"Hróar","Y","Af hróður: frægð, og -ar: hermaður.",,8,15,"",
"Hróbjartur","Y","Frægur og bjartur.",,27,3,"",
"Hróðgeir","Y",,,0,0,"",
"Hróðmar","Y","Frægur maður.",,18,2,"",
"Hróðólfur","Y",,,0,0,"",
"Hróðvar","Y",,,0,0,"",
"Hrói","Y","Ef til vill stytting á Hróð-. Hinn frægi.",,1,3,"",
"Hrólfur","Y","Frægur úlfur.",,77,8,"",
"Hrollaugur","Y","Af hróð- laugur: frægur og bjartur.",,1,0,"",
"Hrolleifur","Y",,,0,0,"",
"Hrómundur","Y",,,0,1,"",
"Hrútur","Y",,,0,0,"",
"Húbert","Y",,,5,0,"",
"Hugberg","Y",,,0,2,"",
"Hugi","Y","Hugaður maður.",,65,92,"",
"Huginn","Y","Annar af hröfnum Óðins.",,32,12,"",
"Hugleikur","Y",,,0,1,"",
"Hugo","Y",,,12,7,"",
"Húgó","Y",,,3,0,"Ritháttur af Hugo",
"Huldar","Y","Myndað af kvennafninu ""Hulda"" sem merkir leynd og viðskeytinu ""ar"" sem merkir hermaður.",,10,13,"",
"Húmi","Y",,,0,4,"",
"Húnbogi","Y","Hún: bjarnardýrsungi, og bogi. Forliðurinn gæti líka átt við þjóðina Húna.",,7,2,"",
"Húni","Y",,,11,21,"",
"Húnn","Y",,,1,3,"",
"Húnröður","Y",,,0,0,"",
"Huxley","Y",,,0,1,"",
"Hvannar","Y",,,0,1,"",
"Hyltir","Y",,,0,0,"",
"Hadda","X","Af Haddur - hár. Bylgjuheiti.",,12,6,"",
"Haddý","X",,,2,1,"",
"Hafbjörg","X",,,0,2,"",
"Hafborg","X",,,0,1,"",
"Hafdís","X","Heilladís hafsins.",,705,125,"",
"Hafey","X",,,7,2,"",
"Hafliða","X",,,0,0,"",
"Haflína","X","Samsett af Haf- og -lína.",,4,4,"",
"Hafný","X",,,0,1,"",
"Hafrós","X",,,3,2,"",
"Hafrún","X","Leyndardómur hafsins.",,122,6,"",
"Hafsteina","X","Af Hafsteinn.",,4,1,"",
"Hafþóra","X","Af Hafþór.",,1,0,"",
"Hákonía","X",,,2,1,"",
"Halla","X","Hella, steinn.",,538,298,"",
"Hallbera","X","Halla og birna. Hallbera abbadís á Reynistað. (d. 1330).",,19,2,"",
"Hallbjörg","X","Halla og -björg, björgun steins.",,14,3,"",
"Hallborg","X",,,1,0,"",
"Halldís","X","Halla og -dís, verndarvættur steins.",,15,0,"",
"Halldóra","X","Halla og Þóra.",,883,184,"",
"Halley","X",,,1,0,"",
"Hallfríður","X","Halla og -fríður, fegurð steins.",,125,10,"",
"Hallgerður","X","Vörn, vernd steinsins. Hallgerður langbrók, kona Gunnars á Hlíðarenda.",,41,1,"",
"Hallgunnur","X","Samsett af Hall- og -gunnur, orrusta.",,1,0,"",
"Hallkatla","X",,,0,0,"",
"Hallný","X",,,0,0,"",
"Hallrún","X",,,1,0,"",
"Hallveig","X","Máttur steinsins.",,42,2,"",
"Hallvör","X",,,0,0,"",
"Hanna","X","Úr hebresku. Sama nafn og Anna = náð, yndi. (1. Sam. 1,2). Líka stytting á Jóhanna.",,723,212,"",
"Hansa","X",,,1,1,"",
"Hansína","X","Úr dönsku, dregið af Hans.",,50,5,"",
"Harpa","X","Hljóðfærið, eða mánaðarheitið.",,674,250,"",
"Hauður","X","Land, jörð.",,4,0,"",
"Heba","X","Úr grísku goðafræðinni. Heba var kona Heraklesar.",,70,39,"",
"Hedda","X",,,2,2,"",
"Hedí","X",,,1,0,"",
"Heiða","X","Stytting á -heiður: björt.",,328,192,"",
"Heiðbjörg","X","Björt hjálp.",,0,0,"",
"Heiðbjörk","X",,,2,0,"",
"Heiðbjört","X","Heiðskír.",,47,10,"",
"Heiðbrá","X","Björt brá. Myndað úr forliðnum Heið- og Brá.",,13,4,"",
"Heiðdís","X","Björt dís.",,150,12,"",
"Heiðlaug","X",,,0,1,"",
"Heiðlóa","X",,,1,0,"",
"Heiðný","X","Sú heiðna. (samsett af forliðnum -Heið- og viðliðnum -ný.)",,3,0,"",
"Heiðrós","X",,,1,3,"",
"Heiðrún","X","Björt vinátta.",,331,35,"",
"Heiður","X","Björt, heiðskír.",,76,42,"",
"Heiðveig","X","Úr pólsku: Jadwiga - hin sigursæla.",,15,3,"",
"Hekla","X","Fjallið Hekla, hettukápa.",,290,62,"",
"Helen","X",,,79,27,"",
"Helena","X","Úr grísku: hin bjarta, skæra. Helena fagra í Tróju. 18/8. Helena, móðir Konstantínusar mikla keisara, d. 303. Íslensk mynd nafnsins er Elín.",,591,100,"",
"Helga","X","Hin heilaga, helgaða.",,2842,1380,"",
"Hella","X",,,2,0,"",
"Helma","X","Hálmstrá eða sama og Hilma.",,10,7,"",
"Hendrikka","X",,,3,2,"",
"Henný","X","Barst upphaflega til Norðurlanda á 19. öld frá Bretlandi. Þar er það notað sem stytting á Henrietta.",,42,18,"",
"Henrietta","X",,,7,1,"Ritháttur af Henríetta",
"Henríetta","X",,,6,0,"",
"Henrika","X",,,0,0,"",
"Hera","X","Úr grísku goðafræðinni. Hera var kona Seifs.",,105,30,"",
"Herbjörg","X",,,2,0,"",
"Herbjört","X",,,0,0,"",
"Herborg","X","Bjargvættur hers.",,61,26,"",
"Herdís","X","Hollvættur hers. Herdís Andrésdóttir, skáldkona (1858-1939).",,429,69,"",
"Herfríður","X",,,1,0,"",
"Hergerður","X",,,0,1,"",
"Herlaug","X","Birta, ljómi hers.",,0,0,"",
"Hermína","X","Úr þýsku, af Hermann.",,20,1,"",
"Hersilía","X",,,1,1,"",
"Herta","X",,,6,3,"",
"Hertha","X","Úr þýsku og dönsku, afbökun latnesku nafnmyndarinnar Nerþus, sem var frjósemisgyðja meðal Germana.",,8,0,"",
"Herþrúður","X",,,1,0,"",
"Hervör","X","Vernd hers.",,14,5,"",
"Hilda","X","Úr fornesku, sama nafn og Hildur. 7/11. heilög Hilda frá Whitby, ensk abbadís, d. 688.",,53,10,"",
"Hildegard","X",,,5,4,"",
"Hildibjörg","X",,,0,0,"",
"Hildigerður","X","Vörn í orrustu.",,2,0,"",
"Hildigunnur","X","Valkyrja. 6/2. heilög Hildigunnur, d. 1183.",,107,4,"",
"Hildiríður","X",,,0,0,"",
"Hildisif","X",,,2,1,"",
"Hildur","X","Orrusta. Valkyrjuheiti, kvenkenning.",,1362,231,"",
"Hilma","X","Af Hilmar: hermaður með hjálm.",,28,8,"",
"Himinbjörg","X",,,0,1,"",
"Hind","X","Dádýr.",,1,5,"",
"Hinrika","X",,,4,1,"",
"Hinrikka","X",,,0,1,"",
"Hjálmdís","X","Hjálmur og -dís, verndardís hjálmsins.",,7,3,"",
"Hjálmey","X",,,3,0,"",
"Hjálmfríður","X","Hjálmur og fegurð: sú sem hjálmi ann.",,15,0,"",
"Hjálmgerður","X",,,0,0,"",
"Hjálmrós","X",,,0,2,"",
"Hjálmrún","X",,,0,0,"",
"Hjálmveig","X",,,1,1,"",
"Hjalta","X",,,2,0,"",
"Hjaltey","X",,,1,2,"",
"Hjördís","X","Heilladís sverðsins. Hjördís hét móðir Sigurðar Fáfnisbana.",,649,91,"",
"Hjörfríður","X",,,0,0,"",
"Hjörleif","X","Af Hjörleifur: erfingi sverðsins.",,1,0,"",
"Hjörný","X",,,3,1,"",
"Hjörtfríður","X",,,4,0,"",
"Hlaðgerður","X","Hlað: Gull eða silfurlagður borði, og -gerður: vernd, kvenkenning.",,7,1,"",
"Hlédís","X","Hlé: skjól, vörn.",,10,0,"",
"Hlíf","X","Vernd.",,88,100,"",
"Hlín","X","Jörð. Annað heiti á Frigg. Kvenkenning.",,103,322,"",
"Hlökk","X","Nefnd í Skáldskaparmálum Snorra-Eddu og virðist vera valkyrja. Nafnið er líklega skylt sögninnihlakka´hælast um´.",,2,5,"",
"Hödd","X","Hárprúð.",,1,15,"",
"Högna","X","Af Högni: verndari.",,9,8,"",
"Hólmbjörg","X",,,0,0,"",
"Hólmdís","X","Heilladís hólmans.",,6,2,"",
"Hólmfríður","X","Sem hólmanum ann, eða fegurð hólmans.",,587,58,"",
"Hörn","X","Heiti á Freyju, dregið af hör, lín.",,10,38,"",
"Hrafna","X",,,2,0,"",
"Hrafnborg","X",,,0,2,"",
"Hrafndís","X","Hrafn og -dís, hollvættur.",,10,2,"",
"Hrafney","X",,,5,1,"",
"Hrafngerður","X",,,1,0,"",
"Hrafnheiður","X",,,2,0,"",
"Hrafnhildur","X","Hrafn og hildur: styrjöld, kona.",,918,12,"",
"Hrafnkatla","X","Kvenkynsútgáfan af Hrafnkell, en það er myndað úr dýrsheitinu hrafn og viðliðnum kell, sem merkir ketill eða hjálmur.",,11,0,"",
"Hrafnlaug","X",,,1,0,"",
"Hrafntinna","X",,,18,1,"",
"Hraundís","X",,,2,0,"",
"Hrefna","X","Af Hrafn. Hrefna Ásgeirsdóttir var kona Kjartans Ólafssonar.",,602,124,"",
"Hreindís","X","Hrein heilladís.",,6,2,"",
"Hróðný","X","Ung frægð, eða sú sem frægðin yngir.",,11,3,"",
"Hrólfdís","X",,,1,1,"",
"Hrönn","X","Alda.",,358,784,"",
"Hrund","X","Kona. Valkyrjuheiti.",,120,392,"",
"Hugbjörg","X",,,1,0,"",
"Hugbjört","X",,,1,2,"",
"Hugborg","X","Hugsun, hugskot.",,11,3,"",
"Hugdís","X",,,1,1,"",
"Hugljúf","X","Hugljúf, elskuleg.",,4,2,"",
"Hugrún","X","Leyndardómur hugans. Viskurúnir.",,297,31,"",
"Huld","X","Leynd.",,18,346,"",
"Hulda","X","Annað hvort úr dönsku: hin leynda, eða úr hebresku (2. Kon. 22,14) Hulda spákona.",,1103,335,"",
"Huldís","X",,,13,3,"",
"Huldrún","X",,,0,3,"",
"Húnbjörg","X","Hjálp húna.",,1,2,"",
"Húndís","X",,,0,0,"",
"Húngerður","X",,,0,0,"",
"Hvönn","X",,,1,16,"",
"Ían","Y",,,4,3,"",
"ígor","Y",,,0,0,"",
"Ígor","Y",,,0,0,"",
"Illugi","Y","Illskeyttur maður.",,27,5,"",
"Ími","Y",,,0,3,"",
"Immanúel","Y",,,0,2,"",
"Indriði","Y","Einförull maður.",,101,23,"",
"Ingberg","Y",,,1,2,"",
"Ingi","Y","Konungur, eða ættfaðir.",,476,2946,"",
"Ingiberg","Y","SjáIngibergur.",,15,20,"",
"Ingibergur","Y","Sá sem konungur bjargar.",,45,15,"",
"Ingibert","Y",,,1,0,"",
"Ingibjartur","Y","Skínandi konungur.",,6,1,"",
"Ingibjörn","Y","Björn konungs.",,20,4,"",
"Ingileifur","Y","Erfingi konungs.",,3,0,"",
"Ingimagn","Y",,,1,1,"",
"Ingimar","Y","Ingi og -mar: frægur konungur.",,214,53,"",
"Ingimundur","Y","Gjöf eða vörn konungs.",,133,12,"",
"Ingiþór","Y",,,3,1,"",
"Ingivaldur","Y",,,0,0,"",
"Ingjaldur","Y","Af Ingvaldur: máttur konungs.",,17,3,"",
"Ingmar","Y",,,0,0,"",
"Ingólfur","Y","Úlfur konungs. Ingólfur Arnarson, fyrsti landnámsmaður á Íslandi.",,536,40,"",
"Ingþór","Y","Ingi og Þór.",,53,12,"",
"Ingvaldur","Y","Máttur konungs.",,8,1,"",
"Ingvar","Y","Hermaður konungs.",,559,163,"",
"Ingvi","Y","Sama og Yngvi, konungur.",,167,119,"",
"Ísak","Y","Úr hebresku og merkir hlátur. Ísak var sonur Abrahams og Söru (1. Mós. 17,17).",,459,176,"",
"Ísar","Y",,,46,35,"",
"Ísarr","Y",,,2,3,"Ritháttur af Ísar",
"Ísbjörn","Y",,,0,1,"",
"Ísgeir","Y",,,1,0,"",
"Ísidór","Y","Úr grísku: gjöf gyðjunnar Ísisar.",,6,1,"",
"Ísleifur","Y","Ís og leifur: erfingi. Hugsanlegt er að forliðurinn Ís sé dreginn af forna orðinu Ísarn, sem merkir járn. Ísleifur Gissurarson, biskup í Skálholti (1056-1080).",,75,21,"",
"Ismael","Y",,,5,1,"Ritháttur af Ísmael",
"Ísmael","Y",,,3,1,"",
"Ísmar","Y",,,2,0,"",
"Ísólfur","Y","Ís og úlfur.",,11,1,"",
"Ísrael","Y",,,1,0,"",
"Ívan","Y",,,36,20,"",
"Ívar","Y","Annað hvort ýviður, viðarheiti, og -ar: hermaður, þ.e. hermaður vopnaður ýviðarboga, eða dregið af Ívi: sækonungur og -ar.",,507,144,"",
"Ida","X",,,27,14,"Ritháttur af Ída",
"Ída","X","Úr dönsku, af Iða: hin iðna.",,27,14,"",
"Idda","X",,,1,1,"",
"Iða","X","Hin iðna.",,14,6,"",
"Iðunn","X","Sem endurnýjar. Iðunn var kona Braga.",,168,15,"",
"Ilmur","X","Ilmandi. Ásynjuheiti.",,19,3,"",
"Íma","X",,,1,0,"",
"Immý","X",,,1,0,"",
"Ina","X",,,6,1,"",
"Ína","X","Úr latínu, kvenkennig og þýðir móðir. Einnig stytting á nöfnum sem enda á -ína.",,63,18,"",
"Inda","X",,,7,2,"",
"India","X",,,3,0,"Ritháttur af Indía",
"Indía","X",,,2,1,"",
"Indiana","X",,,26,4,"Ritháttur af Indíana",
"Indíana","X","Hin indverska.",,39,15,"",
"Indíra","X",,,1,0,"",
"Indra","X",,,6,3,"",
"Inga","X","Af Ingi.",,1045,620,"",
"Ingdís","X",,,2,0,"",
"Ingeborg","X",,,11,5,"",
"Inger","X",,,48,6,"",
"Ingey","X",,,2,0,"",
"Ingheiður","X",,,1,0,"",
"Inghildur","X",,,1,1,"",
"Ingibjörg","X","Björg, hjálp konungs.",,2334,421,"",
"Ingibjört","X",,,2,0,"",
"Ingiborg","X","Dönsk mynd nafnsins Ingibjörg.",,3,0,"",
"Ingifinna","X",,,1,0,"",
"Ingifríður","X",,,1,0,"",
"Ingigerður","X","Vörn konungs.",,112,4,"",
"Ingilaug","X","Ljómi konungs.",,3,0,"",
"Ingileif","X","Arfleið eða erfingi konungs.",,39,11,"",
"Ingilín","X",,,1,0,"",
"Ingimaría","X",,,0,0,"",
"Ingimunda","X",,,5,2,"",
"Ingiríður","X","Fegurð konungs, eða: sú sem konungur ann.",,26,5,"",
"Ingirós","X",,,1,0,"",
"Ingisól","X",,,0,1,"",
"Ingiveig","X",,,1,0,"",
"Ingrid","X",,,27,7,"",
"Ingrún","X","Leyndardómur, eða vinátta konungs.",,2,2,"",
"Ingunn","X","Elskuð af konungi.",,511,65,"",
"Ingveldur","X","Af Inghildur: orrusta konungs.",,203,15,"",
"Inna","X",,,4,1,"",
"Ír","X","SjáÝr eða Ýrr.",,0,10,"",
"Íren","X",,,0,2,"",
"Irena","X",,,65,29,"",
"Írena","X","Úr grísku: friður. 5/4 heilög Írena píslarvottur, d. 304.",,62,10,"",
"Irene","X",,,10,12,"",
"Íris","X","Úr grísku: regnbogi.",,928,170,"",
"Irja","X",,,3,1,"",
"Irma","X","Úr þýsku, ""ermen"" sem þýðir heill, universal. Tengist nafninu Emma.",,35,12,"",
"Irmý","X",,,4,1,"",
"Irpa","X",,,3,2,"",
"Írunn","X",,,3,0,"",
"Isabel","X",,,14,19,"Ritháttur af Ísabella.  ef. Isabelar",
"Ísabel","X",,,15,16,"Ritháttur af Ísabella",
"Isabella","X",,,31,9,"Ritháttur af Ísabella",
"Ísabella","X","Spænsk-portúgölsk mynd af Elisabeth.",,204,31,"",
"Ísadóra","X",,,4,3,"",
"Ísafold","X","Ísland.",,16,23,"",
"Ísalind","X",,,2,0,"",
"Ísbjörg","X","Ís-björg, hjálp.",,3,2,"",
"Ísdís","X",,,0,1,"",
"Ísey","X","Eyja eða gæfa íss.",,18,16,"",
"Ísfold","X",,,8,16,"",
"Ísgerður","X",,,2,1,"",
"Íshildur","X",,,3,0,"",
"Ísis","X",,,2,9,"",
"Íslaug","X",,,1,1,"",
"Ísleif","X","Af Ísleifur.",,0,0,"",
"Ísmey","X",,,1,1,"",
"Ísól","X",,,13,10,"",
"Ísold","X","Ísold – Erlent að uppruna, Isolda, Isold, myndað úr is ""ís"" og vald ""ráða, stjórna"".",,64,31,"",
"Ísrún","X",,,1,1,"",
"Íssól","X",,,1,0,"",
"Ísveig","X",,,0,0,"",
"Íunn","X",,,1,1,"",
"Íva","X",,,6,4,"",
"Jack","Y",,,2,7,"",
"Jafet","Y","Úr hebresku og merkir fagur. Einn sonur Nóa hét Jafet.",,16,7,"",
"Jaki","Y",,,0,5,"",
"Jakob","Y","Úr hebresku og þýðir sá sem heldur um hælinn (1. Mós. 25,26).",,498,141,"",
"Jakop","Y",,,1,0,"Ritháttur af Jakob",
"Jamil","Y",,,2,4,"",
"Jan","Y",,,116,189,"",
"Janus","Y","Rómverskt goð með tvö andlit, fram og aftur. Mánuðurinn janúar er kenndur við Janus.",,23,11,"",
"Jarl","Y","Valdsmaður.",,3,75,"",
"Jason","Y","Hetja í grísku goðafræðinni.",,46,0,"",
"Játgeir","Y",,,0,0,"",
"Játmundur","Y",,,0,0,"",
"Játvarður","Y","Sama nafn og Eðvarð. Úr engilsaxnesku Eadweard: sá sem nýtur verndar auðnu, hamingju.",,3,0,"",
"Jenni","Y",,,5,4,"",
"Jens","Y","Dönsk mynd nafnsins Jóhannes.",,229,134,"",
"Jeremías","Y",,,1,0,"",
"Jes","Y","Úr dönsku, stytting á Jóhannes.",,2,11,"",
"Jesper","Y",,,4,0,"",
"Jóakim","Y","Úr hebresku: Drottinn reisir við. 16/8. Jóakim í Nasaret, faðir Maríu meyjar.",,19,2,"",
"Jóann","Y",,,1,0,"",
"Jochum","Y",,,3,3,"",
"Jóel","Y","Úr hebresku: Drottinn er Guð.",,103,39,"",
"Johan","Y",,,13,13,"",
"Jóhann","Y","Stytting á Jóhannes.",,1979,642,"",
"Jóhannes","Y","Úr hebresku: Jochanan: Drottinn er náðugur (Matt. 3,1 og 4,21). 24/6. Jóhannes skírari. 27/3. Jóhannes postuli.",,925,157,"",
"John","Y",,,68,61,"",
"Jói","Y",,,0,1,"",
"Jökull","Y","Jökull.",,240,178,"",
"Jómar","Y",,,1,0,"",
"Jómundur","Y",,,5,0,"",
"Jón","Y","Norræn mynd nafnsins Jóhannes. Jón Sigurðsson, forseti (1811-1879). 23/4. Jón Ögmundsson helgi Hólabiskup (d. 1121).",,5442,939,"",
"Jónar","Y",,,0,1,"",
"Jónas","Y","Grísk mynd hebreska nafnsins Jonah, sem merkir dúfa. Jónas Hallgrímsson, skáld (1807-1845).",,756,123,"",
"Jónatan","Y","Úr hebresku Drottinn gaf (1. Sam. 18, 1-4).",,93,21,"",
"Jónbjörn","Y","Jón og Björn.",,13,1,"",
"Jóndór","Y",,,0,0,"",
"Jóngeir","Y","Samsett af Jón og Geir.",,7,1,"",
"Jónmundur","Y","Samsett af Jón og -mundur: gjöf.",,18,2,"",
"Jónsteinn","Y",,,5,1,"",
"Jónþór","Y",,,6,0,"",
"Jörfi","Y",,,0,1,"",
"Jörgen","Y","Dönsk mynd nafnsins Georg.",,43,24,"",
"Jörmundur","Y",,,1,0,"",
"Jörri","Y",,,0,0,"",
"Jörundur","Y","Norrænt nafn af jara: orrusta. Líkleg merking stríðsmaður.",,49,7,"",
"Jörvar","Y",,,3,2,"",
"Jörvi","Y",,,2,2,"",
"Jósafat","Y","Úr hebresku: Drottinn hefur dæmt.",,2,6,"",
"Jósavin","Y",,,6,0,"",
"Jósef","Y","Úr hebresku, Drottinn mun auka. 19/3. Jósef, faðir Jesú.",,90,52,"",
"Jósep","Y","Sama og Jósef.",,48,22,"",
"Joshua","Y",,,14,4,"",
"Jósteinn","Y","Jór: hestur, og steinn.",,9,1,"",
"Jósúa","Y",,,4,6,"",
"Jóvin","Y",,,1,1,"",
"Júlí","Y",,,6,2,"",
"Julian","Y",,,14,13,"",
"Júlían","Y",,,14,10,"",
"Júlíus","Y","Út latínu og merkir unglingur. Júlímánuður er heitinn eftir Júlíusi Sesar.",,371,156,"",
"Júní","Y",,,0,2,"",
"Júníus","Y","Dregið af Júní-mánuði, sem aftur dregur nafn af Júnó, konu Júpiters.",,7,3,"",
"Júrek","Y",,,0,0,"",
"Jakobína","X","Af Jakob.",,112,37,"",
"Jana","X","Stytting á Kristjana: kristin.",,61,30,"",
"Jane","X",,,14,34,"",
"Janetta","X",,,1,0,"",
"Jannika","X",,,0,0,"",
"Jara","X","Styrjöld, orrusta.",,11,18,"",
"Járnbrá","X","Örþunnt lag með járnslit á yfirborði vatns (í mýrum).",,5,2,"",
"Járngerður","X","Vörn járnsins, vopnsins.",,2,1,"",
"Jarþrúður","X","Af jara: orrusta og þrúður: (sterk) kona.",,30,5,"",
"Jarún","X",,,1,0,"",
"Jasmín","X",,,28,5,"",
"Jenetta","X",,,2,0,"",
"Jenna","X",,,12,5,"",
"Jenný","X","Úr ensku, af Jóhanna. ""Sænski næturgalinn"" söngkonan Jenný Lind (d. 1887), sem H.C. Andersen unni, stuðlaði að vinsældum þessa nafns á Norðurlöndum.",,265,65,"",
"Jensína","X","Af Jens.",,48,7,"",
"Jessý","X",,,2,0,"",
"Jóa","X",,,0,1,"",
"Jóanna","X",,,4,2,"",
"Jódís","X","Heilladís hestsins.",,32,13,"",
"Jófríður","X","Fegurð hestsins, eða sú sem hesti ann.",,39,4,"",
"Jóhanna","X","Úr hebresku: Drottinn er náðugur. 30/5. heilög Jóhann af Örk (d. 1431).",,1994,424,"",
"Jökla","X",,,2,2,"",
"Jökulrós","X",,,2,4,"",
"Jólín","X","Af Jór, hestur og -lín, kvenkenning.",,3,1,"",
"Jóna","X","Af Jón.",,917,986,"",
"Jónanna","X",,,4,0,"",
"Jónasína","X",,,15,3,"",
"Jónbjörg","X","Samsett af Jón og -björg, hjálp.",,8,3,"",
"Jónbjört","X",,,1,0,"",
"Jóndís","X","Samsett af Jón og -dís, heilladís.",,5,1,"",
"Jóndóra","X",,,0,0,"",
"Jóney","X","Jón og -ey: auðna, gæfa.",,7,7,"",
"Jónfríður","X","Samsett af Jón og -fríður.",,3,1,"",
"Jóngerð","X",,,0,1,"",
"Jónheiður","X","Samsett af Jón og -heiður, birta.",,16,1,"",
"Jónhildur","X","Samsett af Jón og -hildur, orrusta, eða valkyrja.",,3,0,"",
"Jónída","X",,,1,1,"",
"Jónína","X","Samsett af karlmannsnafninu - Jón og viðskeytinu -lína, -Lína.",,760,160,"",
"Jóninna","X",,,9,0,"",
"Jónný","X","Samsett af Jón og viðliðnum -ný.",,1,3,"",
"Jóný","X",,,0,2,"",
"Jóra","X",,,1,0,"",
"Jörgína","X","Úr dönsku, af Jörgen.",,2,2,"",
"Jóríður","X",,,0,0,"",
"Jórlaug","X",,,2,0,"",
"Jórunn","X","Sú sem jöfurr, konungur ann.",,177,37,"",
"Jósebína","X",,,2,0,"",
"Jósefín","X",,,0,0,"Ritháttur af Jósefína. Í eignarfalli: Jósefínar",
"Jósefína","X","Dregið af Jósef: Drottinn mun auka.",,26,3,"",
"Jovina","X",,,1,0,"",
"Júdea","X",,,0,0,"",
"Júdit","X",,,3,2,"",
"Judith","X",,,14,5,"Ritháttur af Júdit",
"Júlía","X","Úr latínu, dregið af Júlíus: unglingur.",,378,250,"",
"Júlíana","X","Úr latínu, af Júlía.",,161,38,"",
"Júlíanna","X",,,19,4,"",
"Júlíetta","X",,,1,0,"",
"Júlírós","X",,,0,1,"",
"Júnía","X","Af júní, mánaðarheitinu.",,10,6,"",
"Júníana","X",,,2,3,"",
"Kaj","Y",,,5,3,"",
"Kakali","Y",,,0,1,"",
"Kaktus","Y",,,0,1,"",
"Kaldi","Y",,,0,0,"",
"Kaleb","Y",,,3,0,"",
"Kalman","Y","Úr írsku: lítil dúfa.",,6,5,"",
"Kalmann","Y",,,1,1,"",
"Kalmar","Y",,,1,2,"",
"Kaprasíus","Y",,,0,3,"",
"Kár","Y",,,0,5,"",
"Karel","Y","Slavnesk mynd nafnsins Karl.",,25,45,"",
"Kári","Y","Norrænt nafn og merkir hrokkinhærður. Nafnið er einnig notað sem persónugervingur vinds.",,593,429,"",
"Karim","Y",,,6,4,"",
"Karkur","Y",,,1,0,"",
"Karl","Y","Karlmaður.",,884,880,"",
"Karles","Y",,,2,1,"",
"Karli","Y",,,0,0,"",
"Karvel","Y","Úr riddarasögum, merking óviss.",,17,12,"",
"Kaspar","Y",,,1,0,"",
"Kasper","Y",,,6,0,"",
"Kastíel","Y",,,0,0,"",
"Katarínus","Y",,,4,1,"",
"Kató","Y",,,2,9,"",
"Keran","Y",,,2,0,"",
"Ketilbjörn","Y",,,2,1,"",
"Ketill","Y","Hjálmur, ketill.",,50,13,"",
"Kilían","Y",,,0,0,"Ritháttur af Kiljan",
"Kiljan","Y","Nafnið var tekið upp á þriðja áratug aldarinnar af rithöfundinum Halldóri Laxness. Nafnið er gelískt, Cilian, upphaflega viðurnefni myndað með smækkunarendingu af gelísku ceallach ´barátta´eða leitt af gelísku ceall ´klaustur, kirkja´. Ýmsir írskir dýrlingar hafa borið þetta nafn.",,4,5,"",
"Kjalar","Y",,,3,2,"",
"Kjallakur","Y",,,0,0,"",
"Kjaran","Y",,,2,8,"",
"Kjárr","Y",,,0,0,"Ritháttur af Kjárr",
"Kjartan","Y","Úr írsku (mýrkjartan) merkir e.t.v. herkonungur.",,830,89,"",
"Kjarval","Y",,,1,1,"",
"Klængur","Y","Norrænt nafn: fastheldinn.",,2,3,"",
"Klemens","Y","Úr latínu: mildur. 23/11. heilagur Klemens frá Alexandríu.",,15,8,"",
"Klemenz","Y",,,12,5,"Ritháttur af Klemens",
"Knörr","Y",,,0,3,"",
"Knútur","Y","Norrænt nafn og merkir hnútur. 10/7. Knútur helgi, Danakonungur (d. 1086).",,70,20,"",
"Koðrán","Y","Annað hvort írskt nafn, eða önnur mynd nafnsins Konráð.",,0,0,"",
"Koggi","Y",,,0,0,"",
"Kolbeinn","Y","Svartfættur maður.",,251,34,"",
"Kolbjörn","Y",,,4,1,"",
"Kolfinnur","Y",,,1,0,"",
"Kolgrímur","Y",,,2,1,"",
"Kolmar","Y",,,6,0,"",
"Kolskeggur","Y",,,0,0,"",
"Kolur","Y",,,0,2,"",
"Kolviður","Y",,,3,2,"",
"Konráð","Y","Úr þýsku: djarfráður maður.",,159,44,"",
"Konstantínus","Y",,,0,1,"",
"Kópur","Y",,,4,0,"",
"Kormákur","Y","Úr írsku, merki líklega ökusveinn.",,47,5,"",
"Kornelíus","Y","Rómverskt ættarnafn: göfugur, virtur.",,3,5,"",
"Kort","Y","Úr þýsku og dönsku, stytting á Konráð.",,2,12,"",
"Kris","Y",,,0,2,"",
"Kristall","Y",,,3,0,"",
"Kristberg","Y","SjáKristbergur.",,13,20,"",
"Kristbergur","Y","Kristur og -bergur: bjargvættur.",,4,1,"",
"Kristbjörn","Y","Kristur og björn.",,59,13,"",
"Kristdór","Y",,,2,0,"",
"Kristens","Y",,,3,0,"",
